id,type,name,creator,starring,year,rating,time,genres,country,describle
81028336,Movie,Miss Americana,,Taylor Swift,2020,TV-14,85 min,"Music ,Documentary Films ,Biographical Documentaries ",United States,"In this revealing documentary, Taylor Swift embraces her role as a songwriter and performer — and as a woman harnessing the full power of her voice."
81074673,Movie,Pelé,,Pelé,2021,TV-PG,108 min,"Documentary Films ,Sports Movies ,Historical Documentaries ,Biographical Documentaries ,Social & Cultural Docs",Brazil,"Against the backdrop of a turbulent era in Brazil, this documentary captures Pelé’s extraordinary path from breakthrough talent to national hero."
81435658,TV Show,Terim,"Altuğ Gültan, Burak Aksoy",Fatih Terim,2022,TV-PG,1 Season,"Historical Documentaries ,Biographical Documentaries ,Docuseries",Turkey,"Legendary manager Fatih Terim recounts his football journey, from his playing days to coaching and leading several teams to championship glory."
81122487,Movie,Becoming,,Michelle Obama,2020,TV-14,89 min,"Documentary Films ,Biographical Documentaries ,Social & Cultural Docs ",United States,"Join former first lady Michelle Obama in an intimate documentary looking at her life, hopes and connection with others as she tours with ""Becoming."""
81568626,Movie,Mark Cavendish: Never Enough,,Mark Cavendish,2023,TV-14,92 min,"Documentary Films ,Sports Movies ,Biographical Documentaries",United Kingdom,"Intimate and captivating, this documentary charts the meteoric rise, tragic downfall and unbelievable comeback of professional cyclist Mark Cavendish."
81207826,Movie,Shiny_Flakes: The Teenage Drug Lord,,Maximilian Schmidt,2021,TV-14,97 min,"Documentary Films ,Crime Movies ,Biographical Documentaries ,True Crime Documentaries",Germany,"Max S. reveals how he built a drug empire from his childhood bedroom in this story that inspired the series ""How to Sell Drugs Online (Fast)."""
81031929,Movie,Halftime,,Jennifer Lopez,2022,TV-14,96 min,"Music ,Documentary Films ,Biographical Documentaries ,Social & Cultural Docs ",United States,Global superstar Jennifer Lopez reflects on her multifaceted career and the pressure of life in the spotlight in this intimate documentary.
81690673,Movie,Mamamoo: Where Are We Now?,,MAMAMOO,2022,TV-PG,124 min,"Music ,Documentary Films ,Biographical Documentaries",South Korea,The members of K-pop pillar MAMAMOO reflect on their success in this documentary that spans their career from their debut to a pivotal moment as a group.
81618479,Movie,Who You Gonna Call?,,Ray Parker Jr.,2022,TV-PG,87 min,"Music ,Documentary Films ,Biographical Documentaries ",United States,"This documentary charts the extraordinary life of Ray Parker Jr., the Detroit-born musician who wrote and performed the ""Ghostbusters"" theme song."
81002216,TV Show,Unabomber - In His Own Words,,Ted Kaczynski,2018,TV-14,1 Season,"Biographical Documentaries ,Crime TV Shows ,Docuseries ,True Crime Documentaries",United States,"Anchored by a rare interview, this docuseries details Ted Kaczynski's path from a young intellectual to one of the most feared people in US history."
81045551,TV Show,The 43,,Paco Ignacio Taibo II,2019,TV-14,1 Season,"Biographical Documentaries ,Crime TV Shows ,Docuseries ,Social & Cultural Docs ,True Crime Documentaries",Poland,This docuseries disputes the Mexican government's account of how and why 43 students from Ayotzinapa Rural Teachers' College vanished in Iguala in 2014.
80184569,TV Show,The Day I Met El Chapo,,Kate del Castillo,2017,TV-PG,1 Season,"Biographical Documentaries ,Crime TV Shows ,Docuseries ,Social & Cultural Docs",Poland,"Mexican superstar actress Kate del Castillo reveals the untold story of her encounter with El Chapo Guzmán, the world’s most-wanted drug lord."
81203371,TV Show,Johnny Hallyday: Beyond Rock,,Johnny Hallyday,2022,TV-14,1 Season,"Music ,Biographical Documentaries ,Docuseries",France,Johnny Hallyday in his own words. This intimate docuseries explores the life and career of France's rock icon through archival film and interviews.
80145087,TV Show,Rapture,,"Logic, Nasir 'Nas' Jones, Dave East",2018,TV-14,1 Season,"Music ,Hip-Hop ,Biographical Documentaries ,Docuseries ",United States,Groundbreaking artists share their life stories in this vibrant documentary series that captures hip-hop's impact on global culture.
81302719,TV Show,Anitta: Made In Honório,,Anitta,2020,TV-14,1 Season,"Music ,Biographical Documentaries ,Docuseries",Brazil,"In this intimate documentary, Brazilian pop queen Anitta opens up about fame, family and her fierce work ethic, revealing the woman behind the hits."
81034946,TV Show,Maradona in Mexico,,Diego Armando Maradona,2019,TV-14,1 Season,"Biographical Documentaries ,Docuseries ,Social & Cultural Docs ",United States,"In this docuseries, soccer great Diego Maradona comes to Culiacán, the heart of the Sinaloa Cartel, to save the local team, the Dorados, and maybe himself, too."
80174282,TV Show,Bobby Kennedy for President,,Robert F. Kennedy,2018,TV-14,1 Season,"Historical Documentaries ,Biographical Documentaries ,Docuseries ,Social & Cultural Docs ",Poland,"Historic footage and leading voices of the era examine the ""Bobby Phenomenon"" of the 1960s and the legacy of the man who helped redefine the country."
80187052,TV Show,Time: The Kalief Browder Story,"Jenner Furst, Julia Willoughby Nason, Nick Sandow","Jenner Furst, Julia Willoughby Nason, Nick Sandow",2017,TV-14,1 Season,"Biographical Documentaries ,Docuseries ,Social & Cultural Docs ",United States,"This series traces the tragic case of Kalief Browder, a Black Bronx teen who spent three horrific years in jail, despite not being convicted of a crime."
81078137,TV Show,Pretend It’s a City,,Fran Lebowitz,2021,TV-PG,1 Season,"Biographical Documentaries ,Docuseries ,Social & Cultural Docs ",United States,"Wander the New York City streets and fascinating mind of wry writer, humorist and raconteur Fran Lebowitz as she sits down with Martin Scorsese."
80233223,TV Show,Camarón Revolution,,"Camarón de la Isla, Juan Diego",2018,TV-PG,1 Season,"Music ,Biographical Documentaries ,Docuseries",Spain,The extraordinary life and career of flamenco legend Camarón de la Isla is covered in this sweeping biography series.
80216621,TV Show,Vai Anitta,,Anitta,2018,TV-14,1 Season,"Music ,Biographical Documentaries ,Docuseries",Brazil,"Go behind the scenes with Brazilian pop icon Anitta, along with her friends and family, as she aims to create a new song and music video each month."
81015566,Movie,Anelka: Misunderstood,,Nicolas Anelka,2020,TV-PG,94 min,"Documentary Films ,Sports Movies ,Biographical Documentaries",France,"Inscrutable, incomparable or both? Famed French footballer Nicolas Anelka’s controversial legacy is explored in this in-depth documentary."
81590934,Movie,"Pamela, a love story",,Pamela Anderson,2023,TV-MA,112 min,"Documentary Films ,Biographical Documentaries ",United States,"In her own words, through personal video and diaries, Pamela Anderson shares the story of her rise to fame, rocky romances and infamous sex tape scandal."
81024308,Movie,Late Life: The Chien-Ming Wang Story,,Chien-Ming Wang,2018,TV-PG,97 min,"Documentary Films ,Sports Movies ,Biographical Documentaries ",United States,Injuries sidelined the bright career of New York Yankees pitcher Chien-Ming Wang. This documentary captures his relentless battle back to the majors.
80239831,Movie,Zion,,Zion Clark,2018,TV-Y,11 min,"Documentary Films ,Sports Movies ,Biographical Documentaries ",United States,"Born without legs and living in foster care for years, teen Zion Clark finds his calling when he pursues competitive wrestling. A documentary short."
81110394,Movie,Little Miss Sumo,,Hiyori Kon,2018,TV-Y,19 min,"Documentary Films ,Sports Movies ,Biographical Documentaries ,Social & Cultural Docs",Japan,"In an ancient sport traditionally reserved for men, 20-year-old female sumo prodigy Hiyori attempts to revolutionize Japan’s national pastime."
80115102,Movie,For the Love of Spock,,"Leonard Nimoy, William Shatner, George Takei",2016,TV-PG,111 min,"Documentary Films ,Biographical Documentaries ",United States,"The son of actor Leonard Nimoy directs this moving look at his father's portrayal of Spock, the iconic ""Star Trek"" character he played for 50 years."
80244683,Movie,"Lorena, Light-Footed Woman",,Lorena Ramírez,2019,TV-G,28 min,"Documentary Films ,Sports Movies ,Biographical Documentaries ,Social & Cultural Docs",Mexico,Lorena Ramírez of Mexico's Rarámuri community lives a pastoral life -- except when she straps on her sandals to compete as an ultramarathon runner.
81211264,Movie,Searching For Sheela,,Ma Anand Sheela,2021,TV-14,58 min,"Documentary Films ,Biographical Documentaries",India,Journalists and fans await Ma Anand Sheela as the infamous former Rajneesh commune’s spokesperson returns to India after decades for an interview tour.
81030342,Movie,Los Tigres del Norte at Folsom Prison,,Los Tigres del Norte,2019,TV-PG,64 min,"Music ,Documentary Films ,Concerts ,Biographical Documentaries ,Social & Cultural Docs",Mexico,The beloved norteño band Los Tigres del Norte performs for the inmates of Folsom Prison on the 50th anniversary of Johnny Cash's iconic concert.
81274937,Movie,Tony Parker: The Final Shot,,Tony Parker,2020,TV-PG,98 min,"Documentary Films ,Sports Movies ,Biographical Documentaries",,"This film examines the background and career of Tony Parker, whose determination led him to become arguably the greatest French basketball player."
80196586,Movie,Gaga: Five Foot Two,,Lady Gaga,2017,TV-14,100 min,"Music ,Documentary Films ,Biographical Documentaries ",United States,"Follow pop provocateur Lady Gaga as she releases a new album, preps for her Super Bowl halftime show, and confronts physical and emotional struggles."
80102952,Movie,Quincy,,Quincy Jones,2018,TV-14,124 min,"Music ,Documentary Films ,Biographical Documentaries ",United States,"This documentary profiles music and culture icon Quincy Jones, offering unprecedented access to his private life and stories from his unparalleled career."
81179064,Movie,Never Stop Dreaming: The Life and Legacy of Shimon Peres,,Shimon Peres,2022,TV-14,129 min,"Documentary Films ,Biographical Documentaries ,Social & Cultural Docs ",Poland,"In politics, most pursue power. He pursued peace. Shimon Peres’s influence and integrity were instrumental in the founding and preservation of Israel."
81252991,Movie,John Was Trying to Contact Aliens,,John Shepherd,2020,TV-14,16 min,"Documentary Films ,LGBTQ+ Movies ,Biographical Documentaries ,Social & Cultural Docs ",United States,"A rural electronics whiz broadcasts radio signals into space and monitors for signs of aliens, but makes a more important connection here on Earth."
80142615,Movie,One in a Billion,,"Satnam Singh Bhamara, Mark Cuban, Adam Silver",2016,TV-PG,69 min,"Documentary Films ,Sports Movies ,Biographical Documentaries ",United States,Follow the journey of Satnam Singh Bhamara as he works to fulfill his dream of becoming the first India-born player to be drafted into the NBA.
81592429,Movie,Oprah + Viola: A Netflix Special Event,,"Viola Davis, Oprah Winfrey",2022,TV-PG,48 min,"Documentary Films ,Biographical Documentaries ",United States,"In this special event, Oprah Winfrey sits down with actor Viola Davis for an interview about her memoir, ""Finding Me."""
80202829,Movie,Biggie: I Got a Story to Tell,,"The Notorious B.I.G., Sean ""Puff Daddy"" Combs",2021,TV-MA,97 min,"Music ,Documentary Films ,Hip-Hop ,Biographical Documentaries ,Social & Cultural Docs ",United States,"Featuring rare footage and in-depth interviews, this documentary celebrates the life of The Notorious B.I.G. on his journey from hustler to rap king."
80066798,Movie,Keith Richards: Under the Influence,,Keith Richards,2015,TV-PG,81 min,"Music ,Documentary Films ,Biographical Documentaries ",United States,"In a documentary with unparalleled access, discover the people and sounds that inspired rock 'n' roll legend Keith Richards from childhood to today."
81244037,Movie,White Boy,,Richard Wershe Jr.,2017,TV-14,82 min,"Documentary Films ,Crime Movies ,Biographical Documentaries ,True Crime Documentaries ",United States,"This true-crime documentary exposes new facts about alleged teen drug lord ""White Boy Rick"" and his lesser-known role as an FBI informant."
81031582,Movie,Blood Brothers: Malcolm X & Muhammad Ali,,"Malcolm X, Muhammad Ali",2021,TV-14,96 min,"Documentary Films ,Sports Movies ,Historical Documentaries ,Biographical Documentaries ,Social & Cultural Docs ",United States,"From a chance meeting to a tragic fallout, Malcolm X and Muhammad Ali's extraordinary bond cracks under the weight of distrust and shifting ideals."
81442970,Movie,The Dreamlife of Georgie Stone,,Georgie Stone,2022,TV-14,29 min,"Documentary Films ,LGBTQ+ Movies ,Biographical Documentaries ,Social & Cultural Docs",Australia,"Sharing her journey from child to teen activist, Georgie Stone looks back at her life and historic fight for transgender rights in this documentary."
81029777,Movie,GIMS: On the Record,,Maître Gims,2020,TV-14,95 min,"Music ,Documentary Films ,Hip-Hop ,Biographical Documentaries ,Social & Cultural Docs",France,Go backstage with beloved rap superstar Gims in the year leading up to his major 2019 Stade de France performance in this up-close documentary.
80209895,Movie,"Ram Dass, Going Home",,Ram Dass,2018,TV-PG,31 min,"Documentary Films ,Biographical Documentaries ",United States,"From his home on Maui, pioneering researcher, author and spiritual teacher Ram Dass reflects on love, life and death as his own days draw to a close."
81486328,Movie,LiSA Another Great Day,,LiSA,2022,TV-PG,97 min,"Music ,Documentary Films ,Biographical Documentaries",Japan,"Glimpse into the world of the songstress known as the ""Rock Heroine"" as she reflects on the first decade of her career and looks to the future."
81013626,Movie,HOMECOMING: A film by Beyoncé,,Beyoncé Knowles-Carter,2019,TV-MA,137 min,"Music ,Documentary Films ,Concerts ,Hip-Hop ,Biographical Documentaries ,Social & Cultural Docs ",United States,"This intimate, in-depth look at Beyoncé's celebrated 2018 Coachella performance reveals the emotional road from creative concept to cultural movement."
80049951,Movie,My Beautiful Broken Brain,,"Sophie Robinson, Lotje Sodderland",2016,TV-14,84 min,"Documentary Films ,Science & Nature Docs ,Biographical Documentaries",United Kingdom,Filmmaker Lotje Sodderland documents her recovery process from the hemorrhagic stroke she had at 34 — and the new life she builds in the aftermath.
81082516,Movie,Racionais MC's: From the Streets of São Paulo,,"Edi Rock, Ice Blue, DJ KL Jay",2022,TV-14,116 min,"Music ,Documentary Films ,Hip-Hop ,Biographical Documentaries ,Social & Cultural Docs",Brazil,"Armed with music and a message, influential hip-hop group Racionais MC's turned their street poetry into a powerful movement in Brazil and beyond."
81425123,Movie,I'm Glad I Did,,"Metin Akpınar, Demet Akbağ, Umur Bugay",2020,TV-PG,114 min,"Documentary Films ,Historical Documentaries ,Biographical Documentaries ,Social & Cultural Docs",Turkey,Glimpse into the life and decades-long career of Turkish performer Metin Akpınar through personal interviews with him and his contemporaries.
81616297,Movie,You Can Do It Dear!,,Haldun Dormen,2022,TV-Y,129 min,"Documentary Films ,Biographical Documentaries",Turkey,"Throughout his impressive acting career, Haldun Dormen inspired and encouraged his theater students to work hard and follow their dreams."
81313522,Movie,Angèle,,Angèle,2021,TV-MA,84 min,"Music ,Documentary Films ,LGBTQ+ Movies ,Biographical Documentaries",France,"Belgian pop star Angèle reflects on her life and hopes as she finds balance amid the tears, joys and loneliness of fame. Told through her own words."
81285390,Movie,Bigflo & Oli: Hip Hop Frenzy,,Bigflo & Oli,2020,TV-14,100 min,"Music ,Documentary Films ,Hip-Hop ,Biographical Documentaries",France,"Go backstage with French rap duo Bigflo & Oli in this intimate music documentary, then join the superstar siblings as they embark on a major tour."
81271525,Movie,El límite infinito,,Jean Maggi,2020,TV-Y7,47 min,"Documentary Films ,Sports Movies ,Movies Based on Books ,Biographical Documentaries",Argentina,This documentary chronicles how Jean Maggi set out to fulfill his dream of reaching the highest point on the planet accessible with his adapted bicycle.
80190588,Movie,Clive Davis: The Soundtrack of Our Lives,,Clive Davis,2017,TV-14,124 min,"Music ,Documentary Films ,Biographical Documentaries ",United States,This music-driven documentary charts Clive Davis' 50-year career as one of the world's most influential record moguls.
81294594,Movie,Broken Idol: The Undoing of Diomedes Díaz,,Diomedes Díaz,2022,TV-14,102 min,"Music ,Documentary Films ,Crime Movies ,Biographical Documentaries",Colombia,"This documentary chronicles Diomedes Díaz's rise as one of Colombia's most iconic singers, and his downfall after being accused of killing a fan."
80011852,Movie,The Other One: The Long Strange Trip of Bob Weir,,Bob Weir,2015,TV-MA,83 min,"Music ,Documentary Films ,Biographical Documentaries ",United States,This chronicle of Bob Weir highlights his brotherhood with Jerry Garcia and his success as a member of one of the world's most influential bands.
81393720,Movie,Heroes: Silence and Rock & Roll,,"Enrique Bunbury, Juan Valdivia, Joaquín Cardiel",2021,TV-14,94 min,"Music ,Documentary Films ,Biographical Documentaries",Spain,"An exploration of the rise of Héroes del Silencio, the seminal 1980s Spanish rock band. Anchored by Enrique Bunbury, they focused on a harder sound."
80191045,Movie,ReMastered: The Two Killings of Sam Cooke,,Sam Cooke,2019,TV-14,74 min,"Music ,Documentary Films ,Crime Movies ,Biographical Documentaries ,Social & Cultural Docs ,True Crime Documentaries ",United States,"While Sam Cooke rose to stardom as a soul singer, his outspoken views on civil rights drew attention that may have contributed to his death at age 33."
81436982,Movie,The Sparks Brothers,,"Sparks, Beck, Patton Oswalt",2021,TV-14,141 min,"Music ,Documentary Films ,Biographical Documentaries",United Kingdom,"With interviews from rock's top talents, this exciting documentary pays tribute to the unconventional 50-year journey of American pop-rock duo Sparks."
80221016,Movie,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,,"Bob Dylan, Allen Ginsberg, Joan Baez",2019,TV-14,142 min,"Music ,Documentary Films ,Biographical Documentaries ,Social & Cultural Docs ",United States,"In an alchemic mix of fact and fantasy, Martin Scorsese looks back at Bob Dylan's 1975 Rolling Thunder Revue tour and a country ripe for reinvention."
80209608,Movie,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",,Jim Carrey,2017,TV-14,93 min,"Documentary Films ,Biographical Documentaries ",United States,"Through the lens of his stunningly immersive performance as Andy Kaufman, Jim Carrey ponders the meaning of life, reality, identity and career."
80996345,Movie,Boundless,,Johnnie To,2013,TV-PG,95 min,"Documentary Films ,Biographical Documentaries ",China,"A film student follows Hong Kong cinema legend Johnnie To on and off the set, as the filmmaker reflects on the industry, his career and creative process."
81644889,Movie,"""Sr.""",,"Robert Downey Sr., Robert Downey Jr.",2022,TV-MA,89 min,"Documentary Films ,Biographical Documentaries ",United States,Robert Downey Jr. pays tribute to his late father in this documentary chronicling the life and eclectic career of pioneering filmmaker Robert Downey Sr.
80988257,Movie,Patria,,Paco Ignacio Taibo II,2019,TV-PG,89 min,"Documentary Films ,Historical Documentaries ,Military Movies ,Movies Based on Books ,Biographical Documentaries ,Military Documentaries ,Social & Cultural Docs",Mexico,"Paco Ignacio Taibo II brings his book trilogy to life, highlighting Mexico's history in 1854-1867, a period he considers foundational to the country."
80114666,Movie,Get Me Roger Stone,,Roger Stone,2017,TV-14,101 min,"Documentary Films ,Biographical Documentaries ,Social & Cultural Docs ",Poland,"Examine the rise, fall and rebirth of political operative Roger Stone, who's been an influential member of Team Trump for decades."
81495571,Movie,Big Mäck: Gangsters and Gold,,Donald Stellwag,2023,TV-MA,90 min,"Documentary Films ,Crime Movies ,Biographical Documentaries ,True Crime Documentaries",Germany,"A man is convicted of a robbery he didn’t commit and spends six years in jail. Decades later, he becomes a suspect again — but is he still innocent?"
81316543,Movie,Civil: Ben Crump,,Ben Crump,2022,TV-14,101 min,"Documentary Films ,Biographical Documentaries ,Social & Cultural Docs ",United States,"Ben Crump, also known as ""Black America's attorney general,"" pulls back the curtain on his life as a family man and civil rights leader."
81080637,Movie,Knock Down The House,,"Alexandria Ocasio-Cortez, Cori Bush, Paula Jean Swearingen",2019,TV-14,87 min,"Documentary Films ,Biographical Documentaries ,Social & Cultural Docs ",Poland,Go behind the scenes as four determined women -- including Alexandria Ocasio-Cortez -- challenge big-money politicians in the 2018 race for Congress.
81477518,TV Show,Days of Disaster,,Remesh Panicker,2015,TV-14,1 Season,"Historical Documentaries ,Docuseries",Singapore,"This five-part documentary examines catastrophic events throughout Singapore's history, from explosions, fires and floods to a traumatic plane hijacking."
80237990,TV Show,Age of Samurai: Battle for Japan,,"Masayoshi Haneda, Masami Kosaka, Hideaki Ito",2021,TV-MA,1 Season,"Historical Documentaries ,TV Action & Adventure ,Military Documentaries ,Docuseries ,Social & Cultural Docs ,Docudramas",Canada,Dynamic reenactments and expert commentaries bring to life the tumultuous history and power struggles of a warring 16th-century feudal Japan.
81230204,TV Show,Queen Cleopatra,,"Jada Pinkett Smith, Adele James, Craig Russell",2023,TV-14,1 Season,"TV Dramas ,Historical Documentaries ,Docuseries ,Social & Cultural Docs ,Docudramas",,"As Egypt's last pharaoh, Cleopatra fights to protect her throne, family and legacy in this docudrama featuring reenactments and expert interviews."
81213109,Movie,The Anthrax Attacks,,Clark Gregg,2022,TV-14,95 min,"Documentary Films ,Historical Documentaries",,"Days after 9/11, letters containing fatal anthrax spores spark panic and tragedy in the US. This documentary follows the subsequent FBI investigation."
81650731,TV Show,African Queens: Njinga,,"Jada Pinkett Smith, Adesuwa Oni, Philips Nortey",2023,TV-14,1 Season,"Historical Documentaries ,Docuseries",,"Executive produced and narrated by Jada Pinkett Smith, this docuseries about warrior Queen Njinga of Angola features expert interviews and reenactments."
81672035,Movie,"Ordinary Men: The ""Forgotten Holocaust""",,Brian Cox,2023,TV-MA,58 min,"Documentary Films ,Historical Documentaries",Germany,This documentary examines how and why thousands of ordinary Germans carried out mass atrocities as members of Nazi police squads during the Holocaust.
80169786,TV Show,Medal of Honor,,"Oliver Hudson, Ben Schwartz, Paul Wesley",2018,TV-14,1 Season,"TV Dramas ,Historical Documentaries ,Military Documentaries ,Docuseries ,Docudramas",United States,"Honoring service members whose courage merited the awarding of a Medal of Honor, this docudrama series re-creates their inspiring true stories."
81095095,TV Show,House of Secrets: The Burari Deaths,Leena Yadav,Leena Yadav,2021,TV-MA,1 Season,"Historical Documentaries ,Crime TV Shows ,Docuseries ,True Crime Documentaries",India,"Suicide, murder... or something else? This docuseries examines chilling truths and theories around the deaths of 11 members of a Delhi family."
81035118,TV Show,The Lost Pirate Kingdom,,"James Oliver Wheatley, Sam Callis, Thomas Padley",2021,TV-MA,1 Season,"Science & Nature TV ,Historical Documentaries ,TV Action & Adventure ,Docuseries ,Docudramas",United States,The real-life pirates of the Caribbean violently plunder the world's riches and form a surprisingly egalitarian republic in this documentary series.
80138915,TV Show,Hitler's Circle of Evil,,"Alisdair Simpson, Henrik Jørgensen, James Lowe",2017,TV-14,1 Season,"Historical Documentaries ,Docuseries",United Kingdom,"Surviving power struggles, betrayals and plots, Hitler's inner circle of Nazi leaders seizes control of Germany and designs its disastrous future."
80161702,TV Show,The Confession Tapes,Kelly Loudenberg,Kelly Loudenberg,2017,TV-14,2 Seasons,"Courtroom TV Shows ,Historical Documentaries ,Crime TV Shows ,Docuseries ,Social & Cultural Docs ,True Crime Documentaries",United States,"This true crime documentary series investigates cases where people convicted of murder claim their confessions were coerced, involuntary or false."
80219054,TV Show,Amend: The Fight for America,"Robe Imbriano, Tom Yellin","Will Smith, Mahershala Ali, Laverne Cox",2021,TV-14,1 Season,"Historical Documentaries ,Docuseries ,Social & Cultural Docs ",United States,"Will Smith hosts this look at the evolving, often lethal, fight for equal rights in America through the lens of the US Constitution's 14th Amendment."
80049928,TV Show,Five Came Back,,"Steven Spielberg, Guillermo del Toro, Lawrence Kasdan",2017,TV-MA,1 Season,"TV Shows Based on Books ,Historical Documentaries ,Military Documentaries ,Docuseries ",United States,Five acclaimed contemporary directors tell the story of five legendary Hollywood filmmakers who enlisted in the armed forces to document World War II.
81503864,TV Show,Making The Billion Dollar Code,,"Axel Schmidt, Pavel Mayer, Gerd Grüneis",2021,TV-Y,28m,"Science & Nature TV ,Historical Documentaries ,Docuseries ,Social & Cultural Docs",Germany,"In this featurette, ART + COM members join the cast and crew of the show to discuss its factual basis and the development of the court case."
81324674,TV Show,Journey of an African Colony,,Olasupo Shasore,2018,TV-PG,1 Season,"Historical Documentaries ,Docuseries",Nigeria,This docuseries delves into the untold stories and unsung heroes that paved Nigeria's road to independence. Based on the books by host Olasupo Shasore.
81227142,Movie,Camp Confidential: America's Secret Nazis,,"Arno Mayer, Peter Weiss",2021,TV-PG,36 min,"Israeli ,Documentary Films ,Historical Documentaries",,"In this animated documentary short, WWII vets reveal a secret US military camp near Washington where Jewish soldiers hosted and interrogated Nazi POWs."
80991879,TV Show,Examination of Conscience,"Enric Hernández, Luis Mauri, Albert Solé","Enric Hernández, Luis Mauri, Albert Solé",2019,TV-14,1 Season,"Historical Documentaries ,Crime TV Shows ,Docuseries ,True Crime Documentaries",Spain,"Allegations of child sexual abuse in Spain's Catholic institutions are examined in interviews with survivors, clergy, journalists and other experts."
80059446,TV Show,Wormwood,,"Peter Sarsgaard, Molly Parker, Christian Camargo",2017,TV-14,1 Season,"TV Dramas ,Historical Documentaries ,Crime TV Shows ,Docuseries ,True Crime Documentaries ,Docudramas",United States,"In this genre-bending tale, Errol Morris explores the mysterious death of a U.S. scientist entangled in a secret Cold War program known as MK-Ultra."
81238641,Movie,Making Malinche: A Documentary by Nacho Cano,,"Nacho Cano, Melissa Barrera, Thaddeus Pearson",2021,TV-PG,89 min,"Music ,Documentary Films ,Movies based on a Play ,Historical Documentaries",Spain,Join the creative process behind Nacho Cano’s new musical based on the love story of Malinche and Hernán Cortés and the merging of their two worlds.
80203144,TV Show,The Last Dance,,"Michael Jordan, Scottie Pippen, Dennis Rodman",2020,TV-14,1 Season,"Docuseries ,Social & Cultural Docs ",United States,"This docuseries chronicles the rise of superstar Michael Jordan and the 1990s Chicago Bulls, with unaired footage from an unforgettable 1997-98 season."
81500204,Movie,The Alpinist,,Marc-André Leclerc,2020,TV-PG,92 min,"Documentary Films ,Sports Movies",,"Bold but reclusive, solo alpine climber Marc-André Leclerc becomes a reluctant hero by scaling the most forbidding, frozen heights in the world."
81122619,TV Show,Human Playground,Hannelore Vandenbussche,Idris Elba,2022,TV-14,1 Season,"Docuseries ,Social & Cultural Docs ",United States,"Narrated by Idris Elba, this docuseries explores the origins and evolution of play across the globe, from age-old rituals to billion-dollar businesses."
80226279,TV Show,Becoming Champions,"Fernando Kalife, Pablo Leva, Eckehardt von Damm, Sandro Halphen, Sergio González Villarreal, Sergio González González, Roberto García Olavarrieta","Fernando Kalife, Pablo Leva, Eckehardt von Damm, Sandro Halphen, Sergio González Villarreal, Sergio González González, Roberto García Olavarrieta",2018,TV-Y,1 Season,Docuseries,Mexico,This series looks at the stories behind the athletes and countries that have achieved World Cup champion status.
80244479,TV Show,Colin in Black & White,"Ava DuVernay, Colin Kaepernick","Colin Kaepernick, Jaden Michael, Nick Offerman",2021,TV-14,1 Season,"TV Dramas ,Teen TV Shows ,Docudramas",United States,"Colin Kaepernick narrates this drama series recounting his formative years navigating race, class and culture while aspiring for greatness."
81582384,Movie,Untold: Jake Paul the Problem Child,,Jake Paul,2023,TV-MA,72 min,"Documentary Films ,Sports Movies ",United States,Pro boxing sensation — and perennial troublemaker — Jake Paul shares his unlikely journey from online prankster to power puncher in this documentary.
81062828,TV Show,Killer Inside: The Mind of Aaron Hernandez,,Aaron Hernandez,2020,TV-14,1 Season,"Crime TV Shows ,Docuseries ,True Crime Documentaries",United States,"Via interviews with friends, players and insiders, this docuseries examines how Aaron Hernandez went from an NFL star to a convicted killer."
81157840,TV Show,The Game Changers,,"Arnold Schwarzenegger, Lewis Hamilton, James Wilks",2018,TV-PG,1h 25m,"Food & Travel TV ,Documentary Films ,Sports Movies ,Lifestyle",United States,"Meeting visionary scientists and top athletes, a UFC fighter embarks on a quest to find the optimal diet for human performance and health."
80187722,TV Show,FIGHTWORLD,,Frank Grillo,2018,TV-PG,1 Season,"Docuseries ,Social & Cultural Docs ",United States,"Actor and fight enthusiast Frank Grillo travels the world, immersing himself in different fight cultures to understand their traditions and motivations."
80078197,TV Show,Fearless,,"Adriano Moraes, J.B. Mauney, Silvano Alves",2016,TV-PG,1 Season,Docuseries ,United States,"On a journey from Brazil to the Las Vegas championships, professional bull riders risk it all to earn money, respect and titles."
81403860,TV Show,Club América vs. Club América,,Carlos Ballarta,2022,TV-14,1 Season,"Docuseries ,Social & Cultural Docs",Mexico,"This docuseries delves into the past, present and future of América, the most winning and controversial soccer club in Mexico, and its players' DNA."
81350117,TV Show,Race: Bubba Wallace,,Bubba Wallace,2022,TV-14,1 Season,"Docuseries ,Social & Cultural Docs ",United States,"This docuseries follows Bubba Wallace, the only Black driver currently in NASCAR's Cup Series, as he uses his voice and talent to change the sport."
81428316,TV Show,Running for my Truth: Alex Schwazer,,Alex Schwazer,2023,TV-14,1 Season,"Courtroom TV Shows ,Crime TV Shows ,Docuseries ,True Crime Documentaries",Italy,"After being banned for doping, Olympic medalist race walker Alex Schwazer enlists one of his accusers to help him make a comeback."
81059183,Movie,"2,215",,Artiwara Kongmalai,2018,TV-PG,89 min,"Documentary Films ,Sports Movies ,Social & Cultural Docs",Thailand,"This intimate documentary follows rock star Artiwara Kongmalai on his historic, 2,215-kilometer charity run across Thailand in 2017."
